partition_name,attribute,value
documents_partition,text,"depression, anxiety, and stress, they also make better choices in life which will make them corollarily become even more productive"
documents_partition,text,at work. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1328
documents_partition,text,This paper presents the assessment of the Malaysian experience on the implementation of the Small Claims Procedures. This covers the
documents_partition,text,"magistrate courts of Kuala Lumpur, Shah Alam and Johor Bharu as the major cities of Malaysia. Small Claims Procedure plaintiff"
documents_partition,text,"is an individual person who is not an agent or assignee of any debt of another person.Â (Order 93, Rules"
documents_partition,text,of Court 2012 r. 1.2).Â Â The money involved in cases without intervention of a solicitor or advocate is less
documents_partition,text,"than RM 5,000.00 (USD 1,168.91). Order 93, Rules of Court 2012 refined mechanism is in its 32 years in implementation"
documents_partition,text,since 1980 it was first adopted.Â The major challenge is information dissemination. The Malaysianâ€™s Small Claim Procedures implements warrant of
documents_partition,text,arrest and imprisons the defendant for failure to comply court order. The beneficiaries are individual persons instead of lending corporations.
documents_partition,text,link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/276
documents_partition,text,Knowledge sharing in the academic setting can be conceptualized as a form of communication that has a potential for socio-cultural
documents_partition,text,"communication studies. This study argues that examining the discourse of James W. Carey on communication as culture, particularly his discussion"
documents_partition,text,"on transmission and ritual views of communication, can deepen understanding of knowledge sharing among the research academics from a communication"
documents_partition,text,"standpoint. Applying one of Herbert Blumerâ€™s assumptions on symbolic interactionism, this study further argues that the meaning of knowledge sharing"
documents_partition,text,as a form of communication among research academics could be found in the process by which the academics interact symbolically
documents_partition,text,with others within and outside the academic community. The findings affirm through a phenomenological research design that knowledge sharing is
documents_partition,text,communication. New perspectives in this communication phenomenon are examined through the ritual view of communication with interesting implications with the
documents_partition,text,New Media Theory and with the symbolic interaction framework. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/733
documents_partition,text,This study was conducted to determine the technical performance of a rice hull-fueled cabinet food dryer. Data gathered from the
documents_partition,text,"drying performance in terms of drying behavior, drying rate, and dryer heat utilization efficiency using cassava chips was analyzed through"
documents_partition,text,"an experimental design. The study also evaluated fuel consumption, thermal conversion efficiency, energy use efficiency, heat utilization efficiency, temperature distribution"
documents_partition,text,and economic performance. Results indicated that the dryer's average fuel consumption and the thermal conversion efficiency is 11.19 kg/hr and
documents_partition,text,"6.17%. While the energy use efficiency is 41.51%, and the dryer efficiency is 11.79 %. The moisture reduction of the"
documents_partition,text,"rice hull-fueled dryer is 8.156 kg/hr, and the heat utilization efficiency is 41.51%. The break-even of using the dryer is"
documents_partition,text,"â‚± 4.988/kg; if rented out at â‚± 59.86/hr, the payback period is 0.988 batch/hr. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/962"
documents_partition,text,"This study seeks to determine the effect of N fertilization method on ratoon lowland rice performance, to choose a fertilization"
documents_partition,text,"method that provides high ratooned yield, and to assess its profitability adopting N fertilization method. The experiment lays out in"
documents_partition,text,a Randomized Complete Block Design with three replications and five N fertilization methods as treatments. Method of N application significantly
documents_partition,text,"affected the number of days to heading and maturity, plant height, leaf area index (LAI), number of productive tillers hill-1,"
documents_partition,text,"panicle length and weight, number of filled and unfilled grains panicle-1. This method compensates cost of production of growing ratoon"
documents_partition,text,"crop than those of the main crop. In fact, the highest profit (PhP25,564.80) was obtained in ratooned plants, which received"
documents_partition,text,"60 kg ha-1 N basal + 30 kg ha-1 N topdress application (T3) due to higher grain yield. Thereby, this"
documents_partition,text,is an appropriate option that provides high productivity and income for the ratoon growers. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/880
documents_partition,text,Atang (food offering) is an indigenous ritual for the dead in the Northern Philippines. The atang ritual is thought to
documents_partition,text,be a part of the cultural and religious contexts of the Ilocano people. This research argued that the Ilocanosâ€™ practice
documents_partition,text,of atang ritual is compatible with the Catholic Doctrine on the Communion of Saints. This study utilized descriptive and contextual
documents_partition,text,approaches in doing inculturation. It used the purposive sampling technique to Ilocano participants and discussed the development of doing a
documents_partition,text,local theology of atang ritual in the faith of Ilocano Catholics. Results of the study revealed that the atang ritual
documents_partition,text,has significant implications in the faith of the Ilocano Catholics in terms of the importance of remembering the dead as
documents_partition,text,"way to elaborate the doctrine of the communion of Saints. Thus, the concept of the communion of saints can be"
documents_partition,text,understood in the context of food offering for the dead. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/586
documents_partition,text,The study explored on the ethical dilemmas of human resource managers and uncovered the process by which the managers resolve
documents_partition,text,the dilemmas. This study used a grounded theory approach to formulate a basic social process model (theoretical model) of resolving
documents_partition,text,those moral conflicts. All informants are human resource managers from private higher education institutions. The study followed the Glasserian grounded
documents_partition,text,theory analysis to formulate a resolution process theory using the data gathered from the beginning. With the use of grounded
documents_partition,text,"theory analysis, it was found out that the six main processes used by the informants were (1) Consistency with policies;"
documents_partition,text,(2) Character check; (3) Considering consequences; (4) Communication; (5) Cultural sensitivity; and (6) Counteractive mechanism. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/117
documents_partition,text,This paper inquires into the problems concerning Filipino values and moral norms. Based on the interviews with the social science
documents_partition,text,"and philosophy scholars and the youth leaders in the Philippines, the study identifies the following problems: Filipino identity, distortion and"
documents_partition,text,"dysfunctionalization, manifold ambivalence, dissonance, false justification and misuse, cynicism, and decline of moral courage. Analyzed based on Hans Kelsenâ€™s concept"
documents_partition,text,"of validity and efficacy, the problems prove to be radical given that the purported Filipino values system is actually a"
documents_partition,text,"chaotic constellation of competing and conflicting pre-colonial, colonial, and postcolonial normative paradigms. Distorted, ambivalent, and dysfunctionalized, Filipino values and norms"
documents_partition,text,fail to provide effective normative guidelines. The proposed antidote of moral and values education is bound to be futile in
documents_partition,text,the face of a severely mutilated social conscience. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1211
documents_partition,text,Rainforestation (RF) is a reforestation strategy designed to address the problem of dwindling Philippine forest landscapes by planting native trees
documents_partition,text,to unproductive and idle lands. It was introduced in the early 1990â€™s to ensure that forests only have species that
documents_partition,text,"are endemic in the country. Using the method of hermeneutic phenomenology, this paper concludes that the Philippine indigenous tree species"
documents_partition,text,have enhanced the viability of Rainforestation as a major conservation strategy in the Philippines as compared to the exotic trees
documents_partition,text,"used by the government in the 1970s and 1980s and therefore, is very significant in promoting biodiversity and sustainable development."
documents_partition,text,link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/280
documents_partition,text,"This study developed and validated E-learning Self-directed Interactive Modules (E-SelfIMo) for Earth Science. The study employed Research and Development method,"
documents_partition,text,"using the Borg and Gall development procedure, in creating eight e-modules using Kotobee software, evaluating them by experts and students"
documents_partition,text,and determining their effectiveness in terms of student’s concep-tual understanding. Experts agreed that E-SelfIMo met the DepEd standards for non-printed
documents_partition,text,"learning materials, and students attested their high validity in content, format, and usefulness. Pretest and posttest results for the effectiveness"
documents_partition,text,of E-SelfIMo revealed that students exposed to the E-SelfIMo have progressed from “Near Mastery” to “Near Full Mastery” in the
documents_partition,text,"chosen Earth Science topics, showing more significant improvement in their conceptual understanding than the control group. This study concludes that"
documents_partition,text,"E-SelfIMo supports interactive, active, and self-directed learning thereby, improving students’ motivation, engagement, interest, and per-formance. The E-SelfIMo could be used"
documents_partition,text,with technology integration as a teaching and learning tool. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1647
documents_partition,text,This study aims to use social media data as corpus to assess personâ€™s character to provide a preliminary background check
documents_partition,text,on job seekers. It will provide recruiters an initial assessment of the candidates as well as supplementary information to support
documents_partition,text,traditional recruitment and talent acquisition activities thereby reducing time and cost spent for character investigation. The application uses social media
documents_partition,text,analytics to assign a social profile score. Unstructured text data are preprocessed to include only keywords which are relevant to
documents_partition,text,the analysis. Word sense disambiguation is applied to determine the underlying meaning of the words. The bag-of-word is then checked
documents_partition,text,for occurrence of associated words defined for each factor. Posts containing at least one occurrence of words associated with the
documents_partition,text,factors are further tested for content polarity. Social character score is computed using proposed formula. The system recommends applicants based
documents_partition,text,on skills and uses social character score for relevancy ranking of candidates relative to the job posts. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/245
documents_partition,text,The goal of this research is to design and implement a chatbot for querying Wordnet semantic relations. The study creates
documents_partition,text,"a contextual chatbot named WordnetBot, a web application that utilizes the use of technologies such as Dialogflow, React, NodeJS, Javascript,"
documents_partition,text,and MariaDB. The Wordnet database which leverages all other dictionaries due to its semantic relations representation was used as the
documents_partition,text,data source. Phrase Structure Analysis extracts the keyword and the semantic relation from a userâ€™s message or query. It complements
documents_partition,text,the Machine Learning and AI capabilities of Dialogflow in the analysis. The researcher designed an architectural framework for the integration
documents_partition,text,of the different components of WordnetBot. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/876
documents_partition,text,A moral life is indispensable to every human person. In the present day society where morality may vary from one
documents_partition,text,"understanding to another, there is a risk that its conception may be misconstrued by certain individuals. It is important in"
documents_partition,text,order for man to have a better understanding of what a moral life should be. A person who possesses a
documents_partition,text,significant understanding of a moral theory like the Socratic ethics will have an underlying ethical foundation essential in facing situations
documents_partition,text,that threaten his moral standards and beliefs. It is a fact that culture may play a role in the consideration
documents_partition,text,"of morality for a particular society, but this paper will focus on the individual personâ€™s concept of morality as taught"
documents_partition,text,by Socrates. Ethical Intellectualism is a standard of morality that may be imbibed and applied by the human person. It
documents_partition,text,is an ancient method that can still hold true until today. This paper is an interpretation Socratesâ€™ Ethical Intellectualism regarding
documents_partition,text,a moral person side by side with every individual personâ€™s ideal state of moral life. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/205
documents_partition,text,Let G be a connected simple graph. A nonempty subset S of the vertex set V (G) is a clique
documents_partition,text,in G if the graph <S> induced by S is complete. A clique S in G is a clique dominating
documents_partition,text,set if it is a dominating set. Let C be a minimum clique dominating set in G. The clique dominating
documents_partition,text,setÂ Â Â SâŠ†V(G)\C is called an inverse clique dominating set with respect to C. The minimum cardinality of inverse
documents_partition,text,clique dominating set is called an inverse clique domination number of G and is denoted by Î³cl âˆ’1 (G). An
documents_partition,text,inverse clique dominating set of cardinality Î³cl âˆ’1(G) is called Î³cl âˆ’1-set of G. In this paper we investigate the
documents_partition,text,concept and give some important results. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/163
documents_partition,text,The need for resilience among educators has become a critical demand during the COVID-19 pandemic when in-person classes were restricted
documents_partition,text,and were converted into distance learning and eventually shifted to blended learning as governments opened borders and health safety protocols
documents_partition,text,"eased down. Hence, this study focuses on understanding how educators of technology-based courses in public higher education across academic landscapes"
documents_partition,text,have navigated for continuous instructional delivery. This study utilizes the Straussian approach of Grounded Theory. This design uses a three-stage
documents_partition,text,"coding methodology: open, axial, and selective coding. The study generates the Theory of Educators Teaching Technology-Based Courses across academic landscapes,"
documents_partition,text,"which postulates that educators in technology-based courses undergo phases of metamorphosis that include visioning, learning, rationalizing and doing, and modernizing,"
documents_partition,text,ultimately allowing them to become resilient and adaptive to the shifting landscapes of the academe caused by the COVID-19 pandemic.
documents_partition,text,link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1572
documents_partition,text,The highly irregular and rough fluctuations of the twin primes below or equal to a positive integer x are considered
documents_partition,text,"in this study. The occurrence of a twin prime on an interval [0,x] is assumed to be random. In particular,"
documents_partition,text,we considered the waiting time between arrivals of twin primes as approximated by a geometric distribution which possesses the discrete
documents_partition,text,"memory-less property. For large n, the geometric distribution is well-approximated by the exponential distribution. The number of twin primes less"
documents_partition,text,or equal to x will then follow the Poisson distribution with the same rate parameter as the exponential distribution. The
documents_partition,text,"results are compared with the Hardy-Littlewood conjecture on the frequency of twin primes. We successfully demonstrated that for large n,"
documents_partition,text,the proposed model is superior to the H-L conjecture in predicting the frequency of twin primes. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/532
documents_partition,text,"This paper deals with 1) angle trisection, 2) Bhaskaraâ€™s first proof, and 3) Pythagorean theorem. The purpose of this paper"
documents_partition,text,"is threefold. First, to show a new, direct method of trisecting the 900 angle using unmarked straight edge and compass;"
documents_partition,text,"secondly, to show Bhaskaraâ€™s first proof of the Pythagorean theorem (c2 = a2 + b2) as embedded in this new,"
documents_partition,text,"direct trisection of the 900 angle; lastly, to show the derivation of the Pythagorean theorem from this trisection of the"
documents_partition,text,900 angle. This paper employs the direct dissection method. It concludes by presenting four points: a) the concept of trisectability
documents_partition,text,"as distinct from concept of constructability; b) the trisection of the 900 angle as really a new, different method; c)"
documents_partition,text,Bhaskaraâ€™s first proof of the Pythagorean theorem as truly embedded in this trisection of the 900 angle and; d) another
documents_partition,text,way of deriving Pythagorean theorem from this trisection of the 900 angle. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/987
documents_partition,text,The physical therapy graduate must possess the necessary competencies in manipulation as recommended by the World Confederation for Physical Therapy
documents_partition,text,Guidelines for Entry-Level Education. This study aimed to investigate the inclusion of joint manipulation instruction in Philippine Physical Therapy Higher
documents_partition,text,Education Institutions (HEIs) and determine the factors affecting its implementation. A cross-sectional descriptive survey was used to collect data and
documents_partition,text,analyze findings. The Department Heads of government recognized physical therapy schools were invited to participate in the study and thirty-five
documents_partition,text,schools responded to the survey. Results showed that there was limited inclusion of manipulation in the physical therapy curriculum of
documents_partition,text,"select Philippine HEIs, with lesser application of the techniques in the spine as compared to the extremities. The respondents reported"
documents_partition,text,that the lack of qualified faculty in their respective institutions was the primary reason for the limited inclusion of thrust
documents_partition,text,manipulation in the curriculum. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/836
documents_partition,text,"Let G = (V(G),E(G)) be a simple connected graph. A dominating set S in G is called a secure dominating"
documents_partition,text,"set in G if for every u âˆˆ V (G) \ S, there exists v âˆˆ S âˆ© NG(u) such"
documents_partition,text,that (S \ {v}) âˆª {u} is a dominating set. The minimum cardinality of secure dominating set is called the
documents_partition,text,secure domination number of G and is denoted by Î³s(G). A secure dominating set of cardinality Î³s(G) is called Î³s-set
documents_partition,text,of G. Let D be a minimum secure dominating set in G. The secure dominating set Â Â SâŠ† V(G)\D
documents_partition,text,is called an inverse secure dominating set with respect to D. The inverse secure domination number of G denoted by
documents_partition,text,Î³sâˆ’1(G) is the minimum cardinality of an inverse secure dominating set in G. An inverse secure dominating set of cardinality
documents_partition,text,Î³sâˆ’1(G) is called Î³sâˆ’1-set. A disjoint secure dominating set in G is the set C = D âˆª S âŠ†
documents_partition,text,V(G). The disjoint secure domination number of G denoted by Î³Î³r(G) is the minimum cardinality of a disjoint secure dominating
documents_partition,text,"set in G. A disjoint secure dominating set of cardinality Î³Î³s(G) is called Î³Î³s-set. In this paper, we show that"
documents_partition,text,"every integers k and n with k âˆˆ {2, 4, 5, ...n âˆ’ 1, n} is realizable as disjoint secure"
documents_partition,text,"domination number, and order of G respectively. Further, we give the characterization of the disjoint secure dominating set in the"
documents_partition,text,join of two graphs. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/162
documents_partition,text,Using a camera for measurement reading is simplified through the incorporation of computer vision application. The variations in the environmentâ€™s
documents_partition,text,"setting, however, may constitute to the occurrence of measurement errors. A study investigated the significant effect of changing the camera-to-lens"
documents_partition,text,displacements and the variations of the illumination level on the short-distance measurement reading. This is performed initially by developing an
documents_partition,text,"actual setup calibrated though the comparison with the hypothesized values. Then, an experiment on this calibrated setup generates the measurement"
documents_partition,text,"results of varying the displacement positions and the illumination levels. Through descriptive and comparative statistical analysis, there is evidence that"
documents_partition,text,"the variations of the displacement alone do not significantly change the measurement results. Similarly, the variations in the illumination levels"
documents_partition,text,"do not also constitute significant changes on the measurement results. Hence, each of the variables bears no contribution on the"
documents_partition,text,occurrence of the measurement error of using camera. It is further confirmed through the two way analysis of variance that
documents_partition,text,"there is no significant difference on the displacement positions and illumination levels, and on their interactions. These results verified that"
documents_partition,text,a camera can be used as a short-distance measurement tool adequately regardless on the object-to-lens displacement positions and on the
documents_partition,text,illumination levels. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/199
documents_partition,text,This study is an empirical validation of the economic and environmental parameters of tourism in the Philippines. The determined tourism
documents_partition,text,"factors to be affected by tropical depressions are: tourist arrivals, tourism employment rate and travel price. These factors had varied"
documents_partition,text,"impacts on economic growth in terms of annual gross domestic product through: exchange rate, inflation rate, consumer price index, and"
documents_partition,text,employment rate. The researcher utilized a path analysis to determine which among the tourism factors had a robust effect by
documents_partition,text,the tropical depression. This study also concludes the effects (both direct and indirect) of predictors to GDP. A model was
documents_partition,text,"established from the predictors (x) to its response (y). To demonstrate the paths from the origin to the end, a"
documents_partition,text,computed path coefficients were generated. The summation of value effects was determined and an effect model was established. Findings revealed
documents_partition,text,that travel price factor was a prevalent element that influenced the volatility of GDP and not more on the tourist
documents_partition,text,"arrivals and tourism employment rate. Tourists, regardless of nationality, prefer to spend more their money, enjoy and mesmerize the natural"
documents_partition,text,"beauty of Philippines even with the occurrence of natural disturbances. Hence, this study implies on strengthening the policy of fixed"
documents_partition,text,"prices on travels and all in-country cost, developing more the outdoor and indoor tourism industry, the Philippines infrastructure to sustain"
documents_partition,text,and enhance tourism services. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/23
documents_partition,text,The food safety compliance and challenges of microâ€“Food Business Operators (FBOs) that could impact COVID-19 are assessed in this study
documents_partition,text,"using the descriptive-comparative research design. The findings reveal that the sanitary conditions of utensils and equipment, the sanitary operations and"
documents_partition,text,"facilities, the monitoring of time and temperatures, and the maintenance of the sanitary conditions in the facility need major improvement"
documents_partition,text,to increase food safety compliance and to contribute in mitigating the transmission of COVID-19. Minor improvements are needed in the
documents_partition,text,"handwashing facility, the implementation of the water potability program, Sanitation Standard Operating Procedures, personnel disease control, and hygienic practices. Moreover,"
documents_partition,text,the lack of technical knowledge and time to manage and continuously improve food safety system are the challenges experienced by
documents_partition,text,"the FBOs. These findings are instrumental to the improvement of the food safety practices, formulation of relevant policies, and conceptualization"
documents_partition,text,of research in mitigating COVID-19 relevant to food safety. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/959
documents_partition,text,This paper primarily compares the spiritual well-being of students in a Catholic university classified according to their self-ascribed identity as
documents_partition,text,"creative and orthodox Catholics. With the use of a survey questionnaire, the demographic and academic profile and church involvement of"
documents_partition,text,"students were first established and subsequently associated with their self-ascribed Catholic identity using Chi-square test. Meanwhile, the spiritual wellbeing of"
documents_partition,text,students was measured using the standardized 20-item Spiritual Well-Being Scale (SWBS) test developed by Paloutzian and Ellison (1982). The t-test
documents_partition,text,and one-way Analysis of Variance were employed to differentiate the spiritual well-being scores of students grouped according to their demographic
documents_partition,text,and academic profile and church involvement. This paper shows that the orthodox Catholics significantly scored higher in spiritual well-being than
documents_partition,text,"the creative Catholics. Thus, teaching the meanings of Catholic beliefs and practices should be enriched with practical relevance so students"
documents_partition,text,would consider them not merely as part of Catholic rituals. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/766
documents_partition,text,"Let G be an additive group of order v, D be a non-empty proper k-subset of G, and λ be"
documents_partition,text,"any integer. Then D is a (v, k, λ) - difference set if every nonzero element of the group can"
documents_partition,text,be expressed as a difference d1 - d2 of elements of D in exactly λ ways. Let q be a
documents_partition,text,"prime of the form q = nN + 1 for integers n>1 and N>1. For q<1000, this study shows the"
documents_partition,text,construction of difference sets in the additive group of the field GF(q) from unions of cyclotomic classes of order N
documents_partition,text,= 14 using a computer search. The construction consisted of computer programs derived from the definitions and theorems on difference
documents_partition,text,"sets using Python. The results revealed that only the union of seven cyclotomic classes such as C0(14, q) U C2(14,"
documents_partition,text,"q) U C4(14, q) U C6(14, q) U C8(14, q) U C10(14, q) U C12(14, q) forms a quadratic cyclotomic"
documents_partition,text,"difference set. Similarly, this union together with zero forms a difference set equivalent to the modified quadratic cyclotomic difference sets."
documents_partition,text,link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1205
documents_partition,text,"After the 1898 Philippine revolution, the English language was introduced in the country by the Americans and it began to"
documents_partition,text,"surmount in the consciousness of the Filipino people. For one century now, this language has become dominant in the Filipino"
documents_partition,text,"consciousness. Linguistically, it has even influenced the classification of the vocabulary of the Visayan-Cebuano language, i.e., according to the English"
documents_partition,text,"eight parts of speech. But, as early as 1947, Manuel Yap, bishop and biblical scholar from Carcar, Cebu, objected, saying"
documents_partition,text,"that the Visayan-Cebuano vocabulary does not fit in the English eight-parts-of-speech classification. This study, then, aims at inquiring into Yapâ€™s"
documents_partition,text,"own classification of the Visayan-Cebuano vocabulary. In doing this, it uses the descriptive-analysis research design. First, it presents the English"
documents_partition,text,"eight-parts-of-speech classification, and second, Yapâ€™s classification of the Visayan-Cebuano vocabulary. It concludes that Yapâ€™s classification is the one that fits"
documents_partition,text,to the nature of the Visayan-Cebuano vocabulary. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1221
documents_partition,text,This paper exposes the pseudoscientific characteristic as well the moral issue of traditional and alternative medicines in the Philippines by
documents_partition,text,employing textual analysis of literature published about the nature of traditional and alternative medicine and the distinctions of science from
documents_partition,text,"pseudoscience anchored primarily on Karl Popperâ€™s falsifiability theory. Â Specifically, â€˜How traditional and alternative medicines are perceived and received by"
documents_partition,text,Filipinos?â€™ and â€˜What are the underlying moral issues regarding the pseudoscientific characteristic of traditional and alternative medicines?â€™Discussions like these are
documents_partition,text,"necessary in order to identify how traditional and alternative medicine information is communicated through product advertising, practices and the media,"
documents_partition,text,which is significant for consumers in making right decisions. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/133
documents_partition,text,The ASEAN from its original purpose of conception has evolved into what it is envisioned now of integrating the 10
documents_partition,text,individual economies into a single regional economy. Its traditional practice of consensus and consultation poses a challenge and as a
documents_partition,text,factor in lagging behind the development of its implementation. But what state from among the ten members is the best
documents_partition,text,candidate to lead the organization remained to be a question. This research explores the possibility of determining the potential leader
documents_partition,text,"of the organization by considering several variables like corruption perception index, global competitiveness, government effectiveness, GNI, etc. and utilized the"
documents_partition,text,process known as exploratory data analysis or data mining in gathering data. Data gathered were then processed through the use
documents_partition,text,"of statistical software to cluster the variables. Cluster analysis was then performed to establish relevant relationships, similarities, or differences of"
documents_partition,text,the data collected. Results and data gathered from several relevant studies about the topic were also collectively analyzed to determine
documents_partition,text,the gap of perspectives from other notable scholars and to gain new insights to fill in that gap. Based on
documents_partition,text,"this method of analysis, it was revealed that thereâ€™s a single country that stands out from the rest and is"
documents_partition,text,the best candidate to lead the ASEAN Integration. A new paradigm shift is beginning to surface from collective to a
documents_partition,text,single leadership. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/108
documents_partition,text,"COVID-19 has disrupted the education system globally, leading education institutions to migrate into remote learning. This study on online learning"
documents_partition,text,"readiness and competence was conducted among management students on their perceptions on the importance of, and the confidence level of"
documents_partition,text,"their online learning competence factors. Using the Student Readiness for Online Learning (SROL) instrument, the results show that the students"
documents_partition,text,consider Technical Competence as very important and that they are somewhat confident with their online learning competence. Both perceptions of
documents_partition,text,the importance of the online competence factors and competency levels significantly correlate with the studentsâ€™ self-report of whether or not
documents_partition,text,"they have learned in the course. Among the eight online learning challenges, the students find the â€œlack of technical skills"
documents_partition,text,in using online learningâ€ as the least challenging. This study concludes with the recommendations that pedagogical and technological interventions be
documents_partition,text,pursued to address the inadequacies in the online teaching-learning process. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/967
documents_partition,text,"Science research culture in basic education can be associated with science investigatory projects (SIPs). In relation to this, the paper"
documents_partition,text,establishes a theory on the development of SIP culture in basic education utilizing theory generation through axiomatic deductive approach based
documents_partition,text,"on steps prescribed by R. Padua (personal communication, November 17, 2014) which creates the theory that basic education institutions contribute"
documents_partition,text,to high productivity in SIPs. Simply because humans and non-human resources along with quality Science instruction are needed to yield
documents_partition,text,"such productivity. These attributes, resources, and Science instruction foster SIP culture. These are crucial aspects as schools capacitate students and"
documents_partition,text,"teachers, produce the SIPs, and eventually disseminate these projects in science fairs. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1086"
documents_partition,text,The higher education market portends to be a huge market in the future that traditional systems of delivery of services
documents_partition,text,will be insufficient. This paper proposes a model that links two (2) global markets: the higher education market and the
documents_partition,text,"labor market, as dramatic changes are taking place in the 21st century. A modeling and simulation strategy has been employed"
documents_partition,text,in this paper predicting the impact of higher education market to the labor market. Results indicated that with the rapid
documents_partition,text,"expansion of the Higher Education(HE) market, the size of the higher education labor force will inevitably expand.The labor market tolerates"
documents_partition,text,a maximum expansion capacity for HE graduates beyond which the excess HE graduates will bifurcate into two (2) channels of
documents_partition,text,"productive sector, namely: (a) the creation of new economies or (b) the integration of HE graduates into the skilled labor"
documents_partition,text,"force. This dynamics necessarily yields a highly fragmented labor force configuration. In essence, the evolution of the labor market is"
documents_partition,text,"a replica of Darwinâ€™s Biological Theory of Evolution where only the fittest will survive, i.e. evolution through mutation and adaptation"
documents_partition,text,whose equivalent concepts in this setting are â€œinnovationâ€ and â€œadaptationâ€ respectively. It is well-established in Evolutionary Biology that â€œmutationâ€ is
documents_partition,text,"the shortest-route to evolution and so we posit that â€œinnovationâ€ is the shortest route to the labor market evolutionary ladder.Therefore,"
documents_partition,text,a good university must be able to produce graduates who are innovative and adaptive at the same time to survive
documents_partition,text,in a competitive labor market. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/18
documents_partition,text,"As international criticism of the Philippine governmentâ€™s war on drugs continues, this study aims to find out the rate of"
documents_partition,text,drug trafficking incidences of various countries in the world and explore how this is affected by the respective countriesâ€™ legal
documents_partition,text,"and socio-economic conditions, specifically: (1) Gross Domestic Product (GDP) per country, (2) public sectorâ€™s perceived corruption index, and (3) countryâ€™s"
documents_partition,text,legal standing on prohibited drugs. This study utilizes data mining or exploratory method. Data on the various variables were gathered
documents_partition,text,from statistical reports from various reputable world agencies and subjected to statistical analysis in order to determine their significance in
documents_partition,text,"relation to drug trafficking.Â Of the three dimensions analyzed in this study, only economic and social factors show relationship to"
documents_partition,text,"drug trafficking. Rich countries have less corruption; thus, they have better law-enforcement. As a result, they register more drug trafficking"
documents_partition,text,"apprehensions. Corrupt countries however, have lower apprehensions; thus, registering a lower drug trafficking rate. Poor countries register higher corruption index"
documents_partition,text,"and lesser apprehensions of illegal drugs. To fight drug trafficking, it is important to eradicate corruption in order to gain"
documents_partition,text,ground in the fight against drugs.The lone dimension that shows no relationship is the political dimension such as restrictive and
documents_partition,text,non-restrictive government policies on drugs. This is corroborated by other studies that indicated a War on Drugs to be ineffective
documents_partition,text,as compared to drug treatment. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/201
documents_partition,text,"Stress has been identified as the antecedent for undesirable outcomes, such as depression and self-harm but there still lack of"
documents_partition,text,"awareness on extent of its impact on academics most notably in a developing country like the Philippines. Thus, a multicenter"
documents_partition,text,and interdisciplinary study was employed on 501 students from six state universities in the Philippines. A questionnaire structured to assess
documents_partition,text,the perception of the students as to the severity of identified stressors) as well as the prevalence of the coping
documents_partition,text,mechanisms they adopt to overcome stress was used. The results indicated that academic stressors proved to be the main contributory
documents_partition,text,factor to levels of distress among undergraduates. Educators and decision-makers should tailor regular student evaluations and programs that ensure the
documents_partition,text,impediment of the sources of stress and other measures for further prevention. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/714
documents_partition,text,"Governance has become an increasingly important factor in the investment decisions of firms and investors. Thus, it is important to"
documents_partition,text,"determine the quality and composition of corporate boards, which are vital overseers who act in the best interests of shareholders"
